text;polarity
pero si ya se sabe que le patina el embrague!;-1
Veo que el abogado defensor conoce la debilidad de tales informes psicologicos.;0
Valdivia metido sin dudas!!! Crack!!;1
Es hora que blanqueen los numeros es la unica nanera de resolver los problemas los gobiermos muestran numeros irreales para obtener votos;-1
Ya la conocen ya, como habra sido la embarrada que dejo en la ONU Mujeres.;-1
no opino en contra, me parece muy bien, pero que Pena Nieto sera un asesino no quiere decir que otros gobiernos sean muy buenos;1
O vos, o la puta madre que te pario.;-1
Le creo mas a esta sirena que a la existencia de dios, asi que bien por el muchacho!;1
Pamela Martina Pero que despistado!! es verdad! Gracias;0
eh !?, que tiraron ?, una canita voladora ?Atendieron 2 personas en estado de shock ????JAJAJAJAJAJAJAJAJAJA !!!Ok, comiencen el bombardeo sobre Palestina.....;1
?QUE FOTITOS? ?LAS QUE MOSTRARON EN EL 2014 QUE EN REALIDAD ERAN DE SIRIA?;0
Nada justifica lo que hace el vigilante;-1
Con mas de 2 mil emisoras de radio oficialistas, una mas ni se nota. Ahora una de pajaritos...;0
A Chile no le hace bien que hagan todo mal y con engaños: Aborto con forcep, ideologia de género como ley, falsos e… https://t.co/JefiZC56Vd;-1
En #Polonia se cancela prohibición del #Aborto. https://t.co/qewY38etuo https://t.co/lic9ONEpAn;0
El lema k tienen.. Amor... Debe ser por los abusos sexuales... Paz... Por toda la marihuana k consumen.. Y alegria... ( la alegria ya viene) ..... XD;1
#Cotizacion promedio 05-10-16: #Dolar: 15.49 ▼ / #Euro: 18.33 〓 / #Real: 5.10 ▲ / https://t.co/r9QV7brqdd https://t.co/rqyLdLGfMX;0
La verdadera verguenza nacional es que se siguiese permitiendo celebrar la figura de este asesino ignorante. Verguenza dan los que hasta el dia de hoy lo defienden;-1
La familia Parra solo ha tratado de mantener vigente la memoria y obra de Violeta, ante la indiferencia y apatia de la mayoria de los Chilenos.;0
Que hermoso regalo en el Dia Nacional de la Musica...La mas talentosa de todas las artistas populares... le dio una tremeda herencia al mundo en sus canciones, pinturas, arpilleras y mostro que para ser la mas grande no se necxesita haber nacido en cuna de oro...grande, muy grande, Violeta...;1
@DaranedaCh @Na0t4 @FalabellaAyuda @fletcher316 @Carlospalmal @Llamaradaduck @Falabella_Chile animo dago! Mientras no te salgan canas verdes;1
Meter delincuentes al #SENAME fue la peor herencia del mandato de Ricardo Lagos https://t.co/EsqhP1ovd8;-1
@Palencia1929 @RealBurgosCFSAD Q se sabe d los equipos d juvenil y cadetes el Palencia,q no pueden jugar hasta q cobre Sedano y Tomé.;0
Bachelet anunció medidas para intervenir el Servicio Nacional de Menores: La presidenta chilena, Michelle Bac... https://t.co/1g5Z7m2t2u;0
🔴Gastos Reservados de #Bachelet sería de $1.719 millones, si se aprueba ítem del presupuesto 2017. https://t.co/JeMCpNWp11;0
BACHELET ANUNCIA INCREMENTO AYUDA AL SENAME https://t.co/kLdbBFWQPF;0
Para poder revisar estimada @lagos416 @Transantiago necesitamos el código de parada donde ocurre lo que nos comentas. Servicio 712, cierto?;0
Que me meo Raquel que había leído arrigas Jajajajakajajajajajajajajajajajajajajajjaja https://t.co/AzgeIEpU3K;1
me meo karol queria que responda esa pregunta @_ruggero que esperas para responderla #ruggeroresponde https://t.co/a0GRJbc6gQ;0
Me meo con los espíritus;0
Es un modelo reconocido por todos los garcas explotadores del orbe.;-1
A mi me da veguenza esta manga de parasitos de diputados y senadores yo con cuea les pagaria el sueldo minimo que se preocupan de los muertos si ellos son peor;-1
EL DOLAR MAYORISTA DEJO DE CAER: SUBIO HASTA $ 15,19. EN PIZARRAS: $ 15,45. PARALELO: $ 15,60 https://t.co/ozGGTbROGn;0
I'm at Instituto Profesional Los Lagos in Valparaíso, Región de Valparaíso https://t.co/wzcwWVMSeB;0
@mylifeAgusC como se le hizo la nariz me meo;1
Semana de autogoles en la Nueva Mayoría... De Lagos y de Guillier. Y mientras tanto Piñera en este modo: https://t.co/wL411LzRRV;0
Sumergida en el desempleo otra vez https://t.co/oiTZjrsUsU;-1
como se te ocurren tantas cosas para twittear? jaja... — el desempleo https://t.co/mCHGqfDxse;0
Reforma informa: Contienden Nuño y Sansores en Senado - En comparecencia del titular de la SEP, Layda Sansores ... https://t.co/DWwlh4glAq;0
Francia se une al boicot de los productos alimenticios de Monsanto. Mira la lista completa https://t.co/BAQxrXFIBA;-1
Todxs Contra #Monsanto;-1
y los buses?;0
Aqui hay un poco de informacion. Hay que hacer notar que Chile al se un pais centralizado las cifras son un poco mentirosas si todos vivimos en Santiago y la mayor conectividad esta en Santiago es logico tener cifras buenas, pero esa no es la idea. http://www.infobae.com/america/america-latina/2016/09/13/informe-cepal-crecio-el-uso-de-internet-en-america-latina-pero-sigue-con-baja-velocidad/;0
Quien ve esta basura de programa, dicen que quedo con 14 puntos, no sera mucho para un programa tan ordinario,;-1
Para que tan grave? Es una comedia y hay que reirse, el loco flaite, la mina sin autoestima, va a ser gorreada, golpeada y siempre va a perdonar. A esas minas les encanta el machismo.;-1
La pregunto como votante a @Raul_Fuhrer su opinión sobre: Aborto Perros callejeros Afp Educación gratuita Medioambiente;0
Jugar el mago en europa jamas de los jamases;-1
Esto ya se a visto en otros paises, con el fin de obtener ganancias son capaces de hacer cualquier cosa, lo unico que tienes que demostrar es el origen del dedo y chan chan caso resuelto.;-1
La promocion consiste en que si te sale un dedo, te ganas una cena con Jarita;0
DEJEN DE BUSCAR CAMARAS Y TRABAJEN POR SUS REGIONES, PEDAZOS DE MIERDA!;-1
Clinton saca 6 puntos a Trump en un sondeo a poco más de un mes de elecciones https://t.co/eWThRoRxi7 https://t.co/ufkgS3sCBf;0
Tuvo bulimia xD claro que debe atracarse, es muy dificil salir de eso. Antes era mucho mas flaca y era por la enfermedad.;0
@antoValpo_sss la cisarro de la UDI;-1
Esto sucede siempre, generalmente el que oferta mas barato se adjudica las obras, son importar sus antecedentes, y finalmente el estado termina pagando mas por la misma obra....;0
no se si alguien querria llevarselo para su casa;0
Por eso prefiero radio biobio es una radio comprometida,pero con la verdad;1
"PAN a Nuño: apoyamos reforma educativa, no “Estado de terror contra maestros”: ""El Poder Legislativo confecci... https://t.co/ckABlmWyGQ";-1
tiene uno mushhhculooo tieneee;1
Pablo Lendo mas de 50 anos y todavia siguen con el terrorismo encima;-1
Comentario de nazi el tuyo.;-1
LO BIEN QUE HICIERON Y SIGAN ASI MUCHACHOS QUE ESTA MALICIA EN VIDA DEJARAN DE EXISTIR EN POCO TIEMPO VIVA ISRAEL;1
Porque la gente me mira raro cuando digo que no me gusta ir a McDonald's? Prefiero mil veces ir a un carrito.;-1
Este es el ambiente en McDonald's Galería Primma, los chicos de Fábrica De Sonrisas invitándonos a este Mc Día... https://t.co/O20wpaFYQS;1
Ésta es la defensora d los DDHH y apoya el #Aborto ¿Dónde quedan los derechos de los que están por nacer?… https://t.co/DaX9ZxVFRW;-1
Andrea Molina felicita a su novio por su cumpleaños con la foto más tierna https://t.co/VrjizNutf4;1
De que hablas ignorante. Limpiate la boca antes de decir tanta imbecilidad;-1
Maglio R Zuloaga que wn mas desubicado, deseando la muerte asi como si nada y tratando asi a la gente personas como tu son las q no hacen falta imbecil;-1
Me imagino que tiene que ver con el dano psicologico o de salud que le pudo haber ocasionado el comer semejante asquerosidad.. el dano psicologico, puede ser avaluado con lo que cobra un tratamiento en el psicologo? Y lo otro en las clinicas... me imagino xd;0
Perdon, pero el titular dice portonazo en barbechea y despues lampa...cada dia mas mal emol....de la noticia nada que decir ... Deberias meter preso a los padres cuando son menores de edad....;-1
alguno de Uds. sabe como se hizo millonario el sr. Tompkins?----DEPREDANDO EL MEDIO AMBIENTE;-1
"Sueldos pagados a inasistentes, con que cara fiscalizamos, la formula pide ser consecuente, y lo son respecto a una mala clase ""actual"" de politicos. Esto se puede revertir mejorando la punteria al ir a votar en las proximas elecciones.";-1
[VIDEO] La feroz pelea de Lagos Weber y Jaime Pizarro en la votación por elección de intendentes https://t.co/JnnUcHqAFe;-1
"MiAmbientePma: RT PresidenciaPma: ""Mañana se reactiva el proyecto Altos de los Lagos que ha generado más de 3,000 … https://t.co/WK4AAEsE7y";0
#Osorno: Junto a autoridades promovimos la #SemanaPyme @SernaturLagos @vecinoreyes @Sct_Los_Lagos @carmenchiloe… https://t.co/37GsWCORVa;1
@louisdegrange @alejandro_urzua Quienes ganan? Importadores de autos, bancos por créditos automotrices, empresarios transantiago.;-1
"LUIS CESAR GUZMAN, TAN VIEJO Y MOLESTANDO EN PAGINAS CHILENAS , QUE OPINARAN TUS CLIENTES DE LA "" GESTORIA BROCHERO"" SI LES MOSTRAMOS TUS POSTEOS DE EMOL.";-1
Y ustedes chilenos cobardes sometiendose y rindiendose a un poder colonial, cruel e inhumano que robo de todo por todo el mundo por cientos de anos. Cobardes, se autosubjugaron a los ingleses espiando para ellos y lo peor fue que renunciaron a su soberania permitiendo a los ingleses sobrevolar el territorio chileno con sus propios aviones pintados con la insignia de la fuerza aerea chilena y permitiendoles tener sus propia base dentro del territorio chileno. Y que honor habra sido para cualquier chileno tener a su esposa o hija embarazada con el semen de un ingles durante la guerra. Me imagino ha de haber muchos chilenos rubios de ojos azules hoy en dia en Chile gracias a las relaciones sexuales de las chilenas con los ingleses estacionados en territorio chileno durante la guerra.;-1
El ultimo tren a Rusia!!!!;1
hola! Yo soy una persona. Ofrezco financemant aquellos que quieren establecido un micro-proyecto o de un proyecto de macro y la realizacion de su sueno. Ademas, yo me ofrezco de prestamo a cualquier persona que esta en necesidad de cualquier tipo de emergencia. para todos los de la solicitud por favor pongase en contacto con nosotros en la direccion de correo electronico: sauterbrigitte3@gmail.com;0
Rara la weaa;-1
Anda a delinquir a otro lado;-1
Otro LOQUITO...parlamentario...en vez de hacer noticia con un Proyecto para Chile . Jajaja.;-1
en siria matan los rusos jajajajja zurdo resentido jajajjaja;-1
"""Esa cosa mexicana"", la frase del vicepresidente de Trump que enfurece a la red https://t.co/DTwUec3alw https://t.co/51Oi35DV3c";-1
"""Esa cosa mexicana"", la frase del vicepresidente de Trump que enfurece a la red https://t.co/5UJqgHcHG5 https://t.co/D12fGU33Zp";0
Rodrigo Mira Guzman Jajaj justo iba a contestar. Te me adelantaste.;0
ESTE CTM ODIA LOS PERROS VAGOS, AHORA QUE LO ENJUICIAN SE HACE EL BUENO;-1
solo hace su trabajo no ? hacer polemica para figurar en la farandula , no le veo lo extrano;0
Cristian Barra Yanez chupalo con chipotle :);-1
En ninguna parte de la noticia dice que los grilletes sean para evitar que se autolesione, hablan de que se trata de un castigo. Ademas, esta privado del derecho a visitas. No intentes justificar lo injustificable, un poco mas de empatia.;-1
Los politicos estan desesperados porque faltan votantes interesados en un bono y un trago.;-1
que mierda acabo de ver??!! xD;-1
Veo un cerrojo en el futuro.;0
#Entérate @HillaryClinton aventaja con 6 puntos a @realDonaldTrump en nuevo sondeo https://t.co/pmwOZmK4sb https://t.co/KzZXTUalyL;0
#Entérate HillaryClinton aventaja con 6 puntos a realDonaldTrump en nuevo sondeo https://t.co/J2L2jL2QnU https://t.co/d0iFsYnD0P;0
@piedadcordoba @camila_vallejo por Fariana.;0
Google lanza sus smartphone Pixel y se enfoca en Inteligencia Artificial | Computerworld Venezuela… https://t.co/LXYQkMpO1X;1
Si es verdad creció,él hambre,él desempleo,la delincuencia,la corrupción,los crímenes,la injusticia y la tiranía. https://t.co/MC0rZtH4um;-1
La prohibición del aborto en América Latina: una deuda frente al mundo https://t.co/9DneRx2d5S vía @notas_arg;0
Son unos pasados de lanza los verdes, sacaron el cobre... @IvonneMonteroO eres una guerrera !! #equiponefastojade #IslaRevancha;1
Quiere que le cobre $2 por ir a maquillar en la loma de la concha de la lora Esta loca!!!!;-1
@JusticiaFatal @heidyriveros @NuevaMayoriacl @SenadorGuillier Bachelet versión weon;-1
#Bachelet es responsable de la muerte de niños del #Sename. Durante el tiempo que ha gobernado la izq, el Sename ha sido un botín de guerra;-1
OJALA QUE ESTE FESTIVAL SEA DE DOS DIAS MAXIMOS, ES HARTO PENCA;-1
"yo me quiero cambiar de nombre a ""GARAY JADUE"" se puede? soy feo pero riko. buena la noticia emolun.";-1
justaente por tanta gente muerta , es que se debe parar . una guerra , todos seremos siempre perdedores, mas si tu crees que debe continuar con todo esto , sera que cada persona que dijo NO , ira combatir? la historia , no nos canza de ensenar que la guerra sera siempre un camino errado, lo fue y siempre lo sera.;-1
en la primera foto, se tapa la nariz, porque ahi estaban todas juntas, recordar que en Venezuela no tienen, papel higienico, desodorante y otras articulos de primera necesidad, o basicos..... =(;0
Boris Johnson: Trump con un Tesauro https://t.co/OkNlxeMiYa;0
Era el dedo sin una, la senora lo succiono hasta descongelarlo... Y luego hizo la denuncia;0
Que fome;-1
que responda el gobierno ...ups;-1
Como se nota que quien escribio esto no tiene idea de lo que esta hablando: believe, dana brookie, los certified g...;-1
Eso no es paella, la paella es la valenciana con sus mariscos.;-1
Al parecer tu eres uno de los que no saben, el ceviche no es exclusivo de peru, ademas que en algunas preparaciones lleva tomate picado para suavizar la acidez del limon.;0
Dile a tu medico que te aumente la dosis para el tratamiento de demencia. Cuidate muchacho;-1
Peruano encubierto;-1
@UnoNoticias muy bien, pero también las colonias aledañas como la colonia doctores está la delincuencia a la orden del día, y noche.;-1
Gracias a @gabrielboric, quien se dio el tiempo para defender los derechos de José Vargas, muerto por un carabineros https://t.co/5sg4dO2vih;-1
Este gordito es muy negativo!!!;-1
No te da la inteligencia. Asi de simple...es decir, mira a los que recurres a falta de argumentos: Travestis! Debe ser la cuspide de tu capacidad intelectual jajaja, buen dia cabrito.;-1
Vuelve a tu puesto publico flojo. Tienes gente esoerando en la fila. Y no sigas haciendo proselitismo por tu Come Chicle que hundio Chile por decadas. La deuda que tiene Chile es imoagable en decadas;-1
Ecuador un 4 % si nos comparamos , desgraciadamente es estacional , olvido el Ministro;0
del banderazo al huevazo, el bipolarismo lechuza..;-1
como la muerte de ninos del sename? actualizate exiten cosas mas importantes q votar si allende era borracho o pinocho era violento;-1
El que se quiera dividir y estar al lado de un criminal es problema suyo. La union es se hace con pro democratas no con pro criminales.;-1
mientras proyectos importantes duermen en el congreso. Pero nosotros los pusimos ahi, nos toca a nosotros sacarlos, a votar.;-1
Vengo saliendo del bano luego de la humillacion que nos hizo pasar el gloriosos Colo Colo.;-1
Osea segun tu no hay que investigar y que todo siga igual?;-1
Estudiaste en la UVM o Las americas?, saludos;0
Hey perubian, efectivamente compramos la copa, le pagamos Messi para que perdiera el penal, hazte esa, gil;-1
La prensa mundial sigue su campana, tratando de convencernos que la mayoria esta errada;0
"?No sera ""por su dura campana"" en lugar de ""pese a su dura campana"".";-1
BARACK QUERIDO, LO PEOR VA ALLEGAR CON EL HURRICANE DONALD!!!;-1
Esto me recuerda la historia de Macauly Kulkin..Y ya sabemos como termina la cosa cuando los padres de estos ninos no tienen mas norte que el signo de $.-;-1
"Esperan lo peor con 'Matthew'; prevén que se fortalezca: Reuters, EFE y AFP PUERTO PRÍNCIPE. El huracán Matth... https://t.co/PnPP3CI7QM";0
Y si nos estan dificultando el camino al mundial de Rusia 2018 por ser potenciales candidatos a ganarlo??? En la copa Confederaciones lo veremos... (argentinos y peruanos, come to me...);0
Este psicopata perverso merece la guillotina;-1
tanto fachopobre en Emol JajA chupandole las patas a estos asesinos;-1
Si estaba condenado a 37 anos de presidio y solo cumplio 7, se supone que se puede optar a libertad condicional cuando se ha cumplido la mitad de la pena, cosa que no se cumplio, muy ,ala senal es reirse de los ciudadanos;-1
Excelente noticia, totalmente inesperada de acuerdo al actuar de los Jueces PREVARICADORES e IZQUIERDISTAS. Felicidades mi General para usted y familia, y espero que esta situacion no se pueda revertir....Hay que estar atento al actuar por parte de alguna mano negra proveniente del gobierno marxista y de los Jueces Prevaricadores e Izquierdistas.;1
@TitaVazvel @TelevisaApesta_ @Adolfo_ZapataMx Subieron tasas d intereses,dólarXlas nubes,peso sin respaldó,otro94?pero+desempleo,inflación.;-1
estos canas estan muy al pedo jajaja;1
Dicen q si se les prohíbe un referéndum unilateral de independencia realizarán una reforma unilateral de la Constitución. Q están mu locos.;-1
Muy nueno para Carabineros, pero mantengo mi duda ante tanta tecnologia. Procedimiento 1, encienda el motor, procedimiento 2, ponga cambio de avance. Procedimiento 3, 4 y etc. Somos capaces de llevar adelante esta tecnologia y a personas realmente capacitadas?;0
@20m no cuenta que la justicia madrileña hace caso a la UE y ratifica que una interina cobre su despido como un fijo https://t.co/LAdZmTyUWo;-1
Asi es ya hay mas de 60 casos conocidos de ninas afectadas en Chile fuera de los que no sabemos;-1
@garciabanchs la gente se niega a aceptar que el dolar pierda poder de compra como viene haciendo.;0
La protesta en la calle frustra el intento del Gobierno polaco de prohibir el aborto https://t.co/NwvHj4O4MZ;0
El rechazo a la ley del #aborto prueba el dinamismo de la sociedad polaca @GuyVerhofstadt. https://t.co/dnxEfy879E… https://t.co/n9vSokCfoy;0
Dólar TRM Cop Vigente 2964 pesos |En Casas de Cambio #compra 2770 pesos #venta 2720 pesos Promedio en #Cucuta @NoticiasVenezue @DolarToday;0
Información económica hoy jueves 06 de Octubre Dolar del día: $664,86 UF del día: $26.224,30 U.T.M. : $ 45.999;0
Y tambien necesita un cirujano plastico. Aparte de feo, traumado y segundon. Cero copas, igual que el tapon con hormonas, mentira con patas cortas.;-1
Pta los comentario mala onda de algunos pelotudos, como hacen lena del arbol caido, todos estos macanudos como hombres valen c.a.l.l.a.m.p.a;-1
Le dije a karen que iba a ir cuando cobre pero no creo que vaya.;0
Dicen que la educacion en Colombia es muy diferente.;0
Empezaste bien, pero mostraste al final la poca hilacha neuronal que tienes.;-1
i;0
Y Renaca y Concon para levantar carpas en la playa.;0
@RicardoLagos JAMAS. Aunque me quieras Obligar, VOTARÍA por un Golpista Infame Testaferro del @StateDept https://t.co/5wEpI4sCiO;-1
Eugenio Tironi: Lagos quiere manejar el carruaje con dos caballos que van en direcciones diferentes https://t.co/cRF5IIme6z vía @T13;0
8 días para que cumpla años el hijo más querido del barrio Lagos 3. 8 días para llegar al #29 (MUY BIEN VIVIDOS GRACIAS A DIOS).;1
Para el 65% de los chilenos Bachelet no es creíble...y al 66% no le genera confianza. Clarito no. #Adimark;-1
Si BACHELET tiene 20% uyy,el 80% quien lo tiene?@Regia_Pam @Claunubed @mariael14865545 @GirealaDerecha @SEBASMUGEN https://t.co/dA8N5vKzFz;0
...Y cuando declaran a Salvador Allende el Presidente más nefasto y borracho de la historia de Chile (bueno, Bachelet le pisa los talones);-1
@Vane_Diaz1908 @Fernando15460 @jmaestre10 No pelo el cobre, observó solamente y digo lo que veo. Creo que sólo escribes x demostrarte algo;0
Furor?;0
#Matamoros https://t.co/l2Lt6rVEi9 ~Dolar: $19.27 | Clima: 25ºC | Garitas: P. Viejo 5min,P. Nuevo 5min,L. Comercio 0min,Tomates 10min;0
#Juarez https://t.co/86HdcElXhR ~Dolar: $-1.00 | Clima: 16.1ºC | Garitas: Americas 40min,Santa Fe 40min,Zaragoza 35min;0
@abalosfelipe @juanca9821arci @camila_vallejo @piedadcordoba esta webona anda donde calienta el sol como todos en vez de ayudar en su pais..;-1
Arranca el Mediathon Inteligencia Artificial y Medios del @NEOMediaLab Seguí el HT #neomediathon https://t.co/qihEewEO9T;0
Jorge A. Nieto Jones no eres el unico, somos vamos los que leimos este acuerdo, hecho a dedo por los congresistas ladrones, y no podria estar mas triste por el tema.;-1
Si lo dice Cruyff,es por algo!!!....esta dentro de los 4 o 5 mejores jugadores del mundo....Grande maestro;1
Peeeero, el es mas bien naranjo jajajajaja...Sufrio de bullying y esta es la forma de superarlo??En vez del nombre, deberia cambiarse el cerebro;1
Un niño que incluyamos en el sistema educativo, es un niño que le estamos quitando a la delincuencia .@NicolasMaduro https://t.co/523n6LpaV7;1
Carabineros #Sucre realizan la recuperación de parques en la zona rural de #Sampués #JuntosConElCampo #SISER https://t.co/SXHGJZ9BHH;1
"Latinoamérica ve con ""preocupación"" la ""retórica"" proteccionista de Trump https://t.co/Mi4uCxYi1F https://t.co/uLqg0Sycn5";0
Salah es un paquidermo de futbol no sabe nada;-1
Como los asesores de la ANFP son ineficientes y no hacen la pega de saberse entre otras cosas la reglamentacion,el unico que va ganar al final va ser el EVO que va tener material para seguir tomando el pelo a chilito.;-1
#Trump vs. the tribes #NoDAPL #neverTrump #IdleNoMore https://t.co/N03VsPwiKu via @democracynow;-1
Que fuerte.;0
25 anos de carcel ??????????? Cortenle las weas !!!!!!!!!!;-1
con lo payaso y nefasto que es, deberia cambiarse a la UDI;-1
Tendra el po.to rojo tambien, igual que los mandriles del zoologico?;-1
El bi campeon esta desnudo;-1
De verdad le siguen respondiendo al simio de Berti o a su otro perfil?... No lo pesquen y punto. Asi se matan a los trolls...;-1
Estimado Ernesto: Conoce usted el dicho : Con plata se compran Huevos!!! Saludos.;0
A propósito de la iniciativa de despenalización del aborto: Magaly, una joven violada por no menos de 15 pandilleros https://t.co/iQna9JD6Zr;-1
el sistema neoliberal no va a cambiar de la noche a la manana debe ser estrategico, disminuyendo sus fuerzas a los monopolios chilensis, y a los politicos que cada vez tomen conciencia que directorios se los compran a ellos, y un gobierno que no se venda tanto por un lado, para seguir con el otro. Debe ir todo en la misma direccion,, ojala sea un avance.... Lo otro que nadie pida credito para estudiar en universidades chantas.... Podran ?;-1
Basta de regalarle recursos a los bancos!!;-1
Cuando los de derecha son los danados, hay que ir hasta el final y aun despues de condenados siguen siendo objeto de denuesto....cuando se puede ver perjudicado otro....no es necesario ir mas alla, si al fin y al cabo no fue tan grave, si en realidad no dijo lo que dijo...en fin.;-1
En Quito se dio la hora, Pizzi, siento, tiene problemas de camarin & de estrategia. Se perdio la chispa , la garra, las ganas de remontar un resultado adverso y eso me preocupa...!;-1
Nueva estrategia para subir en las encuestas, utilizando nuevos distractivos que escondan lo mediocre de esta administracion.;-1
Es a traves de estas jugarretas como nos mantienen ocupados, nos distraen, la sociedad actual no es la misma que cuatro decadas pasadas, no habra para comer pero hay celular, hay un PC, existen elementos y recurso materiales y sociales que nos distinguen en el medio social con decadas muy proximas, el progreso nos obliga a vernos a nosotros mismos de otra manera. http://ctoledoiii.blogspot.com/2011/05/tirandopiedras.html;0
es un gran paso para descentralizar el pais, y que las regiones puedan competir entre en el futuro;1
Aparece vacuna y sales opinando de inmediato...como cuida el negocio quiridi!!!;-1
(12-Oct-16 11:02) #Ahora, el dolar mejor pagado esta en #HSBC Compra $18.66. El Detalle en https://t.co/Vi6bk88J0V;1
"Hans Diaz , con todo respeto, no estoy de acuerdo contigo.Que te hace pensar que ""no puedo""?Yo tambien fui joven y este asunto siempre fue asi. En los anos 60 aparecian viejos dirigentes de partidos, para conocer lo mas pronto los resultados de las elecciones del CEAL.No son los jovenes lideres los corruptos, sino los viejos que los van forjando, desde ... las sombras.Finalmente se convierten en esa clase que dicen despreciar. ...Ver mas";-1
El unico que les dijo a la cara que eran unos ladrones y sinverguenzas. ...el Chileno no esta acostumbrado a ver alguien sincero. ...lo condenan....le buscaron cualquier cosa para sacarlo de carrera...y lo malo que la gente les compro.....Grande Marcel...;1
llama la atencion el que SENADORES Y DIPUTADOS tengan TAN POCA capacidad de LEGISLAR en BIEN del PAIS.....,de reflexionar sobre aquello que favorezca al pais y por ende proponer ideas innovadoras ya que muchos dicen sentirse COMPROMETIDOS con el PROGRAMA de la senora Michelle cuando se ha sabido que el mentado PROGRAMA (que muchos lo han tomado como si fuese una version biblica), lo firmaron o adhirieron SIN haberlo leido.....o sea otra pirotecnia del gobierno de .......?Nueva Mayoria...?, perdon pero si voto MENOS del 50% del electorado, entonces que LEGITIMIDAD puede haber en quienes se apoyan en estos argumentos.....!;-1
esta todo pautiado y faltan quienes ven estos programas basura copiados de la tv cable;-1
Claramente nuestro problema es de Tecnico, como es posible armar esta defensa. Roco, Jara, Mena bajisimo nivel desde hace mucho tiempo, un buen tecnico debe saber armar una defensa competitiva.El Tucu una apuesta, un tipo que le queda grande la camiseta no puede estar.Vargas hace mucho que ya no tiene nivel, es solo una apuesta por su buen pasado en la seleccion.En general un equipo mal parado, corriendo tras la pelota, eso es un problema del director tecnico.Asi no iremos a Rusia !!!!!;-1
Donde esta Dross cuando se le necesita? xDDD;0
Que significa tener clase? Un apellido, cultura, status, dinero,educacion o ser una buena persona? Y si tienes clase te asegura un mejor destino como no ser debil o no enfermarte o morir...;0
Espero que la anfp se ponga los pantalones y le cobre hasta el ultimo centavo por retirarse antes de la seleccion y l fresco del sampaoli tambien.;-1
es muy linda, quien como ella con 2 hijas y ese cuerpo, debe ser la genetica;1
Muestran fotos de lugares que obviamente se destruira .....;0
Otra movida extrana y rara de Bachelet ad portas de la eleccion municipal. No se porque pero siento que nos estamos pareciendo cada dia mas a Venezuela con Instituciones instrumentalizadas por este pesimo Gobierno,;-1
Cualquier coincidencia con un mal llamado gobierno popular de un pais llamado Argentina, es pura coincidencia......;-1
Falso totalmente lo tuyo. Ustedes asaltaron en aguas internacionales en un claro acto de pirateria un barco de ayuda humanitaria que transportaba mujeres de 13 paises entre las que estaban 3 parlamentarias europeas, una atleta olimpica, la ex diplomatica estadounidense Ann Wright y la Premio Nobel de la Paz irlandesa, Mairead Maguire. Lo que representa una muy grave amenaza para la paz y la estabildad en la zona es el regimen de ocupacion de la entidad si0nista.;-1
salvacionTengo el capital que se utilizara para conceder prestamos individuales a corto y largo plazo que van desde EUR2.000 a 1000000 EUR a cualquiera que quiera eerieuse este prestamo. 3% de interes al ano, segun la suma prestada porque ser particularmente no quiero violar la ley de usura. Puede pagar mas de 3 a 25 anos maximo segun la suma prestada. le toca a usted para los pagos mensuales. Solo te pido reconocimiento de la deuda certificada escrita a mano y tambien algunas partes fournir.veuillez contacto conmigo por correo:karinweder00@gamail.com;0
Enseguida todos los comentaristas discutiendo para ver quien tiene el mejor amiguito imaginario ...;0
VOS SOS DE LA OPINION QUE CADA RAZA O CULTURA EN SU LUGAR....POR ESO COINCIDIRAS QUE BOLIVIANOS Y PARAGUAYOS VUELVAN A SUS PAISES NO???O ES QUE EL ARGENTINO LO NECESITA COMO MANO DE OBRA BARATITA????;-1
La familia monster;0
?Y que esperaban? ?Que les pidieran declaraciones? ?Que les hagan un monumento? Hay que procurar ser respetable antes que respetado. Si no te respetas a ti mismo, nadie lo hara por ti. Este video lo deben ver los jovenes, para que entiendan a lo que se exponen.;-1
! Seran tan perfectos los que piden su remocion, o niegan la evolucion espiritual en los seres humanos ?;0
"Podria haber atravesado la avenida con ""los ojos vendados"" con la fe, la conviccion y la esperanza pregonera que no le hubiese pasado nada.";1
"Le agregaron fiambre al tradicional ""pollo o carne""...";0
Con el Samsung N100 no teniamos estos problemas........;0
casate y sabras;0
por que sos un perdedor;-1
Le costo muy caro el polvo a los dos;0
no escupas para arriba, tarados y taradas hay en todos lados..;-1
Revisa el telefono de tu marido... Te podes llevar una sorpresita!;0
Los fanatico y los comunistas se parecen en que tu les dices algo y les pones las pruebas y ellos lo niegan y cogen otro atajo para seguir viviendo en esa funcion particular que se han creado.;-1
"Que seria una ""propuesta imposible""?Enjuiciar al terrorismo de Estado?";-1
Grande Paraguay..!!! Sin tener jugadores que militan en europa le barrio a argentina..!!! Gran partido..!!!;1
seeeee ..... no me olvido tambien que hay muchisimos videos donde atropellan gente y siguen pasando por el costado como si nada ... asi que sensibilidad menos 10;0
Aplausos para ese padre!Q.E.P.D. HEROE;1
Pedro Reyes callate borracho, de Dios nadie se burla.;-1
Karen AB Muy bueno lo tuyo, luchas contra los prejuicios, prejuzgando a otra mujer.;-1
"Me ganaste de mano ;)";0
"ESTE ES EL ""HEROE"" QUE LOS LATINOS PROCLAMAN CON AMOR ? ESTE ES EL EJEMPLO QUE SIGUEN LOS LATINOS? LOS SUDACAS? POR FAVOR DE MAL EN PEOR";-1
